index,0,1
357240,1,0
380155,1,0
120893,0,1
364369,1,0
101769,0,1
372498,1,0
347848,1,0
353642,1,0
355590,1,0
131015,0,1
338791,1,0
149076,0,1
121998,0,1
101883,0,1
369277,1,0
318694,1,0
342729,1,0
381966,1,0
353830,1,0
361296,1,0
318880,1,0
106751,0,1
360119,1,0
152850,0,1
332239,1,0
145365,0,1
133968,0,1
343219,1,0
332506,1,0
153426,0,1
352911,1,0
337397,1,0
146592,0,1
129298,0,1
344012,1,0
376916,1,0
108994,0,1
151833,0,1
136297,0,1
150624,0,1
338785,1,0
371207,1,0
333622,1,0
89975,0,1
349401,1,0
341609,1,0
100448,0,1
336063,1,0
355480,1,0
358084,1,0
115660,0,1
119581,0,1
132057,0,1
364275,1,0
325062,1,0
115399,0,1
113836,0,1
124028,0,1
145374,0,1
125042,0,1
381877,1,0
347794,1,0
137086,0,1
332830,1,0
348917,1,0
122214,0,1
136617,0,1
337851,1,0
97864,0,1
358363,1,0
342315,1,0
369635,1,0
150142,0,1
347607,1,0
105555,0,1
115458,0,1
99806,0,1
330158,1,0
330319,1,0
382538,1,0
106413,0,1
359129,1,0
382419,1,0
112255,0,1
345954,1,0
355638,1,0
333044,1,0
322938,1,0
146032,0,1
342276,1,0
357222,1,0
360321,1,0
126756,0,1
343954,1,0
103587,0,1
331657,1,0
366893,1,0
323047,1,0
348916,1,0
132030,0,1
89823,0,1
110398,0,1
105034,0,1
354280,1,0
330571,1,0
151932,0,1
372356,1,0
362621,1,0
152427,0,1
105411,0,1
106715,0,1
346502,1,0
379397,1,0
341154,1,0
144698,0,1
132686,0,1
89708,0,1
353944,1,0
102666,0,1
354364,1,0
139456,0,1
149619,0,1
134720,0,1
123102,0,1
349034,1,0
90052,0,1
338414,1,0
347753,1,0
381510,1,0
116308,0,1
123501,0,1
342973,1,0
323320,1,0
378245,1,0
97383,0,1
357814,1,0
117397,0,1
378270,1,0
147810,0,1
339387,1,0
365996,1,0
99245,0,1
103116,0,1
369639,1,0
153513,0,1
125776,0,1
93234,0,1
373898,1,0
93979,0,1
358242,1,0
116583,0,1
333787,1,0
102753,0,1
109661,0,1
350620,1,0
378679,1,0
93410,0,1
352665,1,0
319869,1,0
123956,0,1
102767,0,1
356762,1,0
108430,0,1
377546,1,0
108491,0,1
340608,1,0
368408,1,0
357664,1,0
117475,0,1
365572,1,0
129943,0,1
95711,0,1
102867,0,1
118412,0,1
366509,1,0
141854,0,1
335150,1,0
121256,0,1
358190,1,0
373152,1,0
122063,0,1
139791,0,1
152287,0,1
346511,1,0
358368,1,0
113562,0,1
346387,1,0
325983,1,0
127224,0,1
153684,0,1
364795,1,0
374922,1,0
98254,0,1
326611,1,0
151170,0,1
90309,0,1
133842,0,1
127313,0,1
97143,0,1
336772,1,0
339091,1,0
350432,1,0
370287,1,0
372742,1,0
104586,0,1
356424,1,0
370222,1,0
94677,0,1
109131,0,1
327778,1,0
104486,0,1
150474,0,1
344520,1,0
139591,0,1
139632,0,1
120392,0,1
140079,0,1
129821,0,1
331630,1,0
365096,1,0
317772,1,0
373778,1,0
139569,0,1
114457,0,1
365214,1,0
346411,1,0
95772,0,1
104015,0,1
152632,0,1
138817,0,1
151792,0,1
358938,1,0
110930,0,1
98519,0,1
104192,0,1
358288,1,0
137246,0,1
340349,1,0
322673,1,0
125516,0,1
99956,0,1
93262,0,1
359206,1,0
129534,0,1
330393,1,0
341800,1,0
105496,0,1
334729,1,0
116469,0,1
153948,0,1
112355,0,1
380831,1,0
125267,0,1
105542,0,1
137238,0,1
354043,1,0
135114,0,1
373258,1,0
127073,0,1
377986,1,0
381883,1,0
331437,1,0
352778,1,0
139045,0,1
370949,1,0
96173,0,1
150527,0,1
320927,1,0
325085,1,0
371697,1,0
353492,1,0
347360,1,0
329961,1,0
361499,1,0
147982,0,1
362811,1,0
354426,1,0
137142,0,1
337172,1,0
132615,0,1
121624,0,1
318821,1,0
322732,1,0
103235,0,1
326837,1,0
365233,1,0
149286,0,1
99359,0,1
102911,0,1
153864,0,1
129714,0,1
375507,1,0
359939,1,0
153444,0,1
341743,1,0
143207,0,1
123625,0,1
375071,1,0
133176,0,1
363494,1,0
103564,0,1
149226,0,1
341091,1,0
348441,1,0
359539,1,0
335136,1,0
379288,1,0
150680,0,1
132725,0,1
364241,1,0
111456,0,1
351190,1,0
141364,0,1
110974,0,1
338390,1,0
114506,0,1
375983,1,0
341859,1,0
90617,0,1
381477,1,0
154215,0,1
103418,0,1
103456,0,1
90976,0,1
380172,1,0
136195,0,1
325852,1,0
354836,1,0
118841,0,1
359523,1,0
118397,0,1
343520,1,0
115099,0,1
348452,1,0
110623,0,1
371397,1,0
94756,0,1
115714,0,1
368591,1,0
353564,1,0
326731,1,0
96614,0,1
325632,1,0
124366,0,1
103655,0,1
346710,1,0
352187,1,0
380495,1,0
115857,0,1
344362,1,0
119599,0,1
96853,0,1
342822,1,0
102033,0,1
343816,1,0
123007,0,1
144884,0,1
112723,0,1
363069,1,0
354883,1,0
320681,1,0
342036,1,0
367522,1,0
329011,1,0
147031,0,1
348409,1,0
375311,1,0
338151,1,0
357491,1,0
98775,0,1
139250,0,1
364828,1,0
132759,0,1
109187,0,1
325254,1,0
101291,0,1
341506,1,0
372506,1,0
363576,1,0
136395,0,1
115453,0,1
359570,1,0
377589,1,0
142567,0,1
90001,0,1
140176,0,1
124638,0,1
340235,1,0
364786,1,0
134913,0,1
323476,1,0
145826,0,1
352987,1,0
95192,0,1
95627,0,1
347119,1,0
116563,0,1
139254,0,1
366928,1,0
332200,1,0
351264,1,0
111896,0,1
327355,1,0
347599,1,0
352498,1,0
354661,1,0
90640,0,1
144091,0,1
97991,0,1
349079,1,0
343381,1,0
352460,1,0
348580,1,0
97732,0,1
100233,0,1
100274,0,1
127727,0,1
114962,0,1
328059,1,0
153232,0,1
323701,1,0
381908,1,0
114332,0,1
379638,1,0
346300,1,0
373634,1,0
336264,1,0
96059,0,1
133665,0,1
99494,0,1
364335,1,0
104403,0,1
137272,0,1
346282,1,0
347471,1,0
368256,1,0
124520,0,1
343746,1,0
364768,1,0
143729,0,1
338026,1,0
342412,1,0
329135,1,0
340259,1,0
348348,1,0
97670,0,1
318587,1,0
328862,1,0
376930,1,0
139774,0,1
370185,1,0
133511,0,1
344470,1,0
94956,0,1
352503,1,0
367804,1,0
141280,0,1
329506,1,0
324062,1,0
347717,1,0
154590,0,1
137970,0,1
146660,0,1
322281,1,0
130445,0,1
136334,0,1
151548,0,1
144244,0,1
102483,0,1
153987,0,1
124767,0,1
352013,1,0
111263,0,1
318527,1,0
136288,0,1
379834,1,0
332500,1,0
345166,1,0
375720,1,0
119015,0,1
109016,0,1
344017,1,0
370236,1,0
138370,0,1
100410,0,1
346312,1,0
343116,1,0
382339,1,0
97005,0,1
98109,0,1
117469,0,1
152178,0,1
363628,1,0
357188,1,0
149938,0,1
113266,0,1
122529,0,1
125135,0,1
133768,0,1
372976,1,0
133601,0,1
92448,0,1
90888,0,1
117714,0,1
91550,0,1
129639,0,1
126549,0,1
342599,1,0
138414,0,1
119886,0,1
373465,1,0
100213,0,1
110680,0,1
109489,0,1
115051,0,1
346936,1,0
369659,1,0
364805,1,0
121060,0,1
327580,1,0
115798,0,1
318536,1,0
372639,1,0
151656,0,1
344273,1,0
109955,0,1
123164,0,1
95891,0,1
143071,0,1
325113,1,0
126755,0,1
320064,1,0
344235,1,0
348321,1,0
148223,0,1
317821,1,0
103959,0,1
331877,1,0
331218,1,0
364248,1,0
118265,0,1
139578,0,1
97346,0,1
148028,0,1
92971,0,1
318708,1,0
330015,1,0
144907,0,1
373478,1,0
132970,0,1
143151,0,1
322623,1,0
340925,1,0
140665,0,1
351508,1,0
104611,0,1
367991,1,0
348219,1,0
103762,0,1
327333,1,0
92294,0,1
145382,0,1
136014,0,1
128501,0,1
91021,0,1
138145,0,1
318805,1,0
342976,1,0
108428,0,1
362386,1,0
325762,1,0
350566,1,0
364922,1,0
114957,0,1
382558,1,0
363550,1,0
95272,0,1
322062,1,0
331045,1,0
323437,1,0
341550,1,0
118630,0,1
346719,1,0
118724,0,1
154461,0,1
340832,1,0
356465,1,0
342324,1,0
378044,1,0
351244,1,0
325585,1,0
149411,0,1
326156,1,0
359512,1,0
135068,0,1
93444,0,1
126626,0,1
116598,0,1
363424,1,0
90138,0,1
118987,0,1
136021,0,1
335022,1,0
338801,1,0
367454,1,0
368540,1,0
328420,1,0
142225,0,1
124223,0,1
374212,1,0
132703,0,1
133261,0,1
347318,1,0
117394,0,1
111732,0,1
373538,1,0
365484,1,0
136878,0,1
139719,0,1
332461,1,0
140029,0,1
339067,1,0
90930,0,1
120018,0,1
147226,0,1
343513,1,0
350315,1,0
369224,1,0
357310,1,0
100088,0,1
105135,0,1
153666,0,1
357001,1,0
374149,1,0
330391,1,0
90828,0,1
132950,0,1
154414,0,1
357620,1,0
354252,1,0
94438,0,1
359024,1,0
323028,1,0
341404,1,0
321658,1,0
318129,1,0
363840,1,0
364136,1,0
151259,0,1
361354,1,0
108768,0,1
110365,0,1
318467,1,0
322517,1,0
352969,1,0
95563,0,1
126645,0,1
334591,1,0
373169,1,0
92986,0,1
337370,1,0
145053,0,1
333582,1,0
100515,0,1
347096,1,0
141818,0,1
150350,0,1
126427,0,1
368529,1,0
114778,0,1
351301,1,0
335760,1,0
96947,0,1
94722,0,1
113904,0,1
363708,1,0
122187,0,1
125355,0,1
348252,1,0
134891,0,1
148064,0,1
92357,0,1
128807,0,1
362876,1,0
138585,0,1
348649,1,0
121917,0,1
131992,0,1
364913,1,0
111321,0,1
330782,1,0
355342,1,0
109117,0,1
363881,1,0
359685,1,0
92707,0,1
343661,1,0
332709,1,0
146025,0,1
139650,0,1
130848,0,1
131889,0,1
327852,1,0
109540,0,1
119610,0,1
131836,0,1
349105,1,0
333643,1,0
124871,0,1
355719,1,0
117014,0,1
374147,1,0
124232,0,1
127858,0,1
131804,0,1
339923,1,0
103393,0,1
89936,0,1
376962,1,0
128915,0,1
148372,0,1
101266,0,1
131859,0,1
341886,1,0
363609,1,0
151090,0,1
125582,0,1
343265,1,0
111219,0,1
359920,1,0
364907,1,0
137097,0,1
89947,0,1
136721,0,1
346684,1,0
348290,1,0
380600,1,0
145741,0,1
367791,1,0
145813,0,1
322121,1,0
94574,0,1
108056,0,1
319046,1,0
374847,1,0
146913,0,1
378911,1,0
124780,0,1
370681,1,0
325345,1,0
370420,1,0
108327,0,1
103297,0,1
363380,1,0
367571,1,0
129976,0,1
154416,0,1
134193,0,1
119254,0,1
363782,1,0
112488,0,1
134727,0,1
135201,0,1
327176,1,0
375499,1,0
141560,0,1
327750,1,0
129436,0,1
332926,1,0
146854,0,1
370875,1,0
358586,1,0
336253,1,0
95252,0,1
98478,0,1
320581,1,0
150260,0,1
122738,0,1
363030,1,0
337837,1,0
345708,1,0
325868,1,0
95410,0,1
360221,1,0
140484,0,1
