index,0,1
290335,1,0
315850,1,0
72339,0,1
50021,0,1
309118,1,0
297368,1,0
68937,0,1
79129,0,1
56753,0,1
74216,0,1
291804,1,0
307075,1,0
285378,1,0
54469,0,1
312312,1,0
295200,1,0
307542,1,0
57266,0,1
64217,0,1
81642,0,1
72800,0,1
311438,1,0
72464,0,1
77891,0,1
302520,1,0
276067,1,0
79348,0,1
57768,0,1
311048,1,0
280185,1,0
301425,1,0
88345,0,1
305262,1,0
295555,1,0
55942,0,1
67143,0,1
57324,0,1
316341,1,0
297111,1,0
292616,1,0
71933,0,1
82060,0,1
282907,1,0
301286,1,0
47474,0,1
281383,1,0
59354,0,1
311136,1,0
66993,0,1
284939,1,0
317499,1,0
307848,1,0
61407,0,1
297935,1,0
308180,1,0
81924,0,1
312528,1,0
278805,1,0
70858,0,1
296391,1,0
293987,1,0
63941,0,1
279286,1,0
310203,1,0
71838,0,1
283300,1,0
307752,1,0
306547,1,0
58056,0,1
85613,0,1
279358,1,0
73691,0,1
315876,1,0
54183,0,1
296378,1,0
73184,0,1
57001,0,1
303620,1,0
64984,0,1
275820,1,0
309608,1,0
58466,0,1
81658,0,1
63730,0,1
84809,0,1
276285,1,0
280246,1,0
70979,0,1
48378,0,1
309928,1,0
283172,1,0
286548,1,0
86854,0,1
48490,0,1
293500,1,0
301468,1,0
70774,0,1
75333,0,1
48163,0,1
301623,1,0
284404,1,0
275697,1,0
47447,0,1
303980,1,0
280994,1,0
298401,1,0
289558,1,0
298424,1,0
62590,0,1
291106,1,0
71709,0,1
299680,1,0
315353,1,0
53147,0,1
282614,1,0
313722,1,0
277781,1,0
89123,0,1
69772,0,1
53626,0,1
284119,1,0
308791,1,0
58308,0,1
297856,1,0
60894,0,1
81011,0,1
83393,0,1
84265,0,1
303225,1,0
50359,0,1
65291,0,1
70702,0,1
51015,0,1
312443,1,0
305155,1,0
302074,1,0
297285,1,0
55033,0,1
62851,0,1
62792,0,1
280490,1,0
71742,0,1
62380,0,1
58584,0,1
68684,0,1
290277,1,0
281578,1,0
296112,1,0
89050,0,1
315295,1,0
313018,1,0
315309,1,0
83047,0,1
75009,0,1
298997,1,0
301799,1,0
77839,0,1
48412,0,1
63508,0,1
296316,1,0
296332,1,0
70230,0,1
285443,1,0
277155,1,0
68432,0,1
70571,0,1
79091,0,1
285530,1,0
86574,0,1
72473,0,1
317230,1,0
56024,0,1
65795,0,1
290498,1,0
296813,1,0
84342,0,1
54666,0,1
74485,0,1
89617,0,1
279190,1,0
306186,1,0
57946,0,1
299563,1,0
77631,0,1
84450,0,1
49510,0,1
308491,1,0
309225,1,0
303802,1,0
296896,1,0
54506,0,1
280219,1,0
57417,0,1
64292,0,1
288397,1,0
309157,1,0
70484,0,1
53733,0,1
282674,1,0
293350,1,0
298159,1,0
77241,0,1
74991,0,1
300735,1,0
56172,0,1
68736,0,1
298202,1,0
53462,0,1
316996,1,0
79380,0,1
287827,1,0
87649,0,1
75919,0,1
62665,0,1
282308,1,0
284725,1,0
293600,1,0
289736,1,0
58550,0,1
301790,1,0
48906,0,1
61757,0,1
284236,1,0
304708,1,0
317485,1,0
280451,1,0
281195,1,0
83091,0,1
64171,0,1
309340,1,0
301073,1,0
309626,1,0
55809,0,1
299868,1,0
285574,1,0
66653,0,1
289088,1,0
277676,1,0
283508,1,0
83267,0,1
290865,1,0
89207,0,1
55130,0,1
71888,0,1
78579,0,1
56947,0,1
52134,0,1
83296,0,1
303418,1,0
288079,1,0
79777,0,1
89273,0,1
289657,1,0
301084,1,0
315047,1,0
67830,0,1
51768,0,1
60887,0,1
88281,0,1
89086,0,1
48123,0,1
59474,0,1
310642,1,0
62378,0,1
280245,1,0
285444,1,0
303448,1,0
65089,0,1
66278,0,1
68109,0,1
60361,0,1
316368,1,0
313087,1,0
316316,1,0
72895,0,1
307680,1,0
50281,0,1
307707,1,0
282567,1,0
287233,1,0
296064,1,0
298828,1,0
315203,1,0
83384,0,1
67782,0,1
59789,0,1
88852,0,1
74650,0,1
87978,0,1
88285,0,1
300245,1,0
294763,1,0
276717,1,0
55923,0,1
279804,1,0
58918,0,1
54159,0,1
55351,0,1
308759,1,0
75200,0,1
71228,0,1
89667,0,1
280132,1,0
304865,1,0
306600,1,0
275710,1,0
292436,1,0
64600,0,1
289206,1,0
308422,1,0
278597,1,0
88803,0,1
281823,1,0
278101,1,0
317295,1,0
300757,1,0
275491,1,0
57407,0,1
74111,0,1
57575,0,1
62848,0,1
73022,0,1
281720,1,0
294152,1,0
312507,1,0
82729,0,1
317004,1,0
293357,1,0
278419,1,0
52936,0,1
278617,1,0
74194,0,1
68642,0,1
280759,1,0
69855,0,1
288184,1,0
313031,1,0
311581,1,0
62140,0,1
64768,0,1
61880,0,1
47616,0,1
284789,1,0
295401,1,0
278177,1,0
303241,1,0
59142,0,1
298644,1,0
70114,0,1
305419,1,0
303409,1,0
303835,1,0
289213,1,0
313218,1,0
304130,1,0
72995,0,1
317174,1,0
280102,1,0
78073,0,1
64055,0,1
68317,0,1
78828,0,1
312160,1,0
81526,0,1
294959,1,0
295877,1,0
308245,1,0
282769,1,0
68863,0,1
293984,1,0
292721,1,0
80957,0,1
59244,0,1
63029,0,1
288058,1,0
73807,0,1
290720,1,0
306249,1,0
64271,0,1
79443,0,1
286603,1,0
309480,1,0
275327,1,0
65249,0,1
59402,0,1
303427,1,0
280259,1,0
299095,1,0
294368,1,0
83702,0,1
289344,1,0
87867,0,1
89524,0,1
75844,0,1
56305,0,1
77888,0,1
315254,1,0
50429,0,1
314508,1,0
286486,1,0
300554,1,0
276449,1,0
288656,1,0
74676,0,1
289883,1,0
59877,0,1
81198,0,1
305040,1,0
81081,0,1
57482,0,1
74954,0,1
300799,1,0
296334,1,0
306221,1,0
75702,0,1
314344,1,0
54902,0,1
275773,1,0
49449,0,1
64651,0,1
70057,0,1
302925,1,0
50462,0,1
289900,1,0
54322,0,1
52776,0,1
79778,0,1
52211,0,1
301090,1,0
302688,1,0
63070,0,1
68910,0,1
63918,0,1
294438,1,0
75243,0,1
59824,0,1
305080,1,0
50960,0,1
79683,0,1
79167,0,1
288633,1,0
294254,1,0
315438,1,0
278650,1,0
289973,1,0
82555,0,1
317029,1,0
88740,0,1
83241,0,1
56218,0,1
293623,1,0
78616,0,1
53837,0,1
51410,0,1
51006,0,1
65708,0,1
282701,1,0
61764,0,1
81119,0,1
282237,1,0
88961,0,1
315738,1,0
83008,0,1
60275,0,1
284345,1,0
62188,0,1
281441,1,0
49635,0,1
83577,0,1
279203,1,0
315343,1,0
61257,0,1
56288,0,1
296349,1,0
86683,0,1
82821,0,1
57834,0,1
51014,0,1
307785,1,0
56105,0,1
84331,0,1
66546,0,1
295389,1,0
80936,0,1
83731,0,1
286585,1,0
54581,0,1
308548,1,0
289371,1,0
