index,0,1
40142,0,1
266139,1,0
270120,1,0
29937,0,1
29865,0,1
41210,0,1
264227,1,0
44073,0,1
42400,0,1
263184,1,0
41909,0,1
41287,0,1
31142,0,1
259201,1,0
265386,1,0
266115,1,0
34012,0,1
271306,1,0
264503,1,0
44858,0,1
34974,0,1
30927,0,1
268635,1,0
260613,1,0
32185,0,1
33270,0,1
43801,0,1
44789,0,1
273902,1,0
35658,0,1
44810,0,1
44627,0,1
262593,1,0
262992,1,0
259013,1,0
35272,0,1
257758,1,0
44076,0,1
42238,0,1
36824,0,1
38014,0,1
266748,1,0
263119,1,0
274982,1,0
266542,1,0
34377,0,1
42180,0,1
257771,1,0
261193,1,0
44320,0,1
39360,0,1
36678,0,1
265514,1,0
35091,0,1
36746,0,1
261292,1,0
44696,0,1
30427,0,1
273539,1,0
33228,0,1
31529,0,1
40606,0,1
273386,1,0
257790,1,0
39273,0,1
262302,1,0
265948,1,0
44228,0,1
47083,0,1
36038,0,1
35346,0,1
272002,1,0
269158,1,0
36140,0,1
42954,0,1
260562,1,0
45036,0,1
270904,1,0
273092,1,0
31189,0,1
45212,0,1
46536,0,1
41666,0,1
42086,0,1
264385,1,0
34879,0,1
260532,1,0
261044,1,0
267016,1,0
37494,0,1
37985,0,1
265988,1,0
273426,1,0
263254,1,0
40243,0,1
262844,1,0
38832,0,1
37704,0,1
43243,0,1
273467,1,0
41856,0,1
274930,1,0
38428,0,1
263251,1,0
46405,0,1
45473,0,1
259450,1,0
44413,0,1
274183,1,0
261745,1,0
33454,0,1
264604,1,0
41515,0,1
42584,0,1
43735,0,1
38399,0,1
265061,1,0
265470,1,0
39821,0,1
45572,0,1
258229,1,0
266502,1,0
44913,0,1
272033,1,0
270231,1,0
35256,0,1
263499,1,0
44364,0,1
268804,1,0
31358,0,1
34774,0,1
270292,1,0
269487,1,0
30365,0,1
269242,1,0
33005,0,1
271022,1,0
257725,1,0
39437,0,1
36662,0,1
263244,1,0
36455,0,1
273480,1,0
262930,1,0
273065,1,0
263803,1,0
34246,0,1
264560,1,0
39055,0,1
258029,1,0
41833,0,1
31006,0,1
35500,0,1
273359,1,0
38744,0,1
40608,0,1
40370,0,1
270359,1,0
265760,1,0
31152,0,1
269846,1,0
261964,1,0
34015,0,1
32589,0,1
273959,1,0
43181,0,1
40539,0,1
262484,1,0
41036,0,1
258484,1,0
270852,1,0
272503,1,0
45851,0,1
46876,0,1
267993,1,0
263779,1,0
274254,1,0
41869,0,1
262668,1,0
37696,0,1
46943,0,1
271248,1,0
32528,0,1
33568,0,1
265270,1,0
274220,1,0
258178,1,0
43008,0,1
43382,0,1
30027,0,1
31878,0,1
34034,0,1
32434,0,1
273481,1,0
31960,0,1
265569,1,0
274478,1,0
268409,1,0
44089,0,1
46487,0,1
45370,0,1
42202,0,1
263004,1,0
38218,0,1
37369,0,1
266056,1,0
269104,1,0
46702,0,1
42642,0,1
272825,1,0
270489,1,0
44962,0,1
40530,0,1
271032,1,0
271575,1,0
259894,1,0
40590,0,1
33378,0,1
261787,1,0
259204,1,0
271039,1,0
33433,0,1
31730,0,1
269154,1,0
259434,1,0
34155,0,1
264080,1,0
32795,0,1
266152,1,0
38796,0,1
